"LotShape","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PoolQC","Fence","MSZoning","Street","Alley","LandContour","Utilities","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","CentralAir","Electrical","GarageType","PavedDrive","MiscFeature","SaleType","SaleCondition","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","Garage","LotFrontage_imp","Id"
0,0,2,2,3,3,1,4,3,4,2,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,74,5868,5,7,1956,2000,0,248,240,448,936,936,0,0,936,1,0,1,0,2,1,4,0,1,308,0,0,80,0,160,0,0,5,2010,1,FALSE,1095
1,0,3,2,4,3,1,6,1,3,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,78,9317,6,5,2006,2006,0,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,2,440,0,22,0,0,0,0,0,3,2007,1,FALSE,1096
0,0,2,2,3,3,1,1,1,2,3,7,0,0,0,0,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","IDOTRR","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",70,60,6882,6,7,1914,2006,0,0,0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,0,0,136,0,115,0,0,0,0,3,2007,0,FALSE,1097
0,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","StoneBr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,65,3696,8,5,1986,1986,0,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,2,461,0,74,137,0,0,0,0,10,2007,1,TRUE,1098
0,0,2,2,3,3,1,4,1,2,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,50,6000,4,6,1936,1950,0,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,7,2009,1,FALSE,1099
1,0,2,2,4,3,1,5,1,2,2,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","RRAn","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","COD","Abnorml",20,82,11880,7,5,1978,1978,206,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,2,478,0,0,0,0,0,0,0,4,2009,1,FALSE,1100
0,0,2,2,3,2,1,3,1,2,1,7,0,1,3,3,0,0,"RL","Pave","No alley access","Bnk","AllPub","Inside","SWISU","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","N","FuseF","Detchd","N","None","WD","Normal",30,60,8400,2,5,1920,1950,0,290,0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,1,246,0,0,0,0,0,0,0,1,2009,1,FALSE,1101
1,0,2,2,3,3,1,4,2,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","MetalSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,61,9758,5,5,1971,1971,0,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,7,2007,1,FALSE,1102
0,0,2,2,3,3,1,3,1,4,2,7,0,2,3,3,0,1,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Family",20,70,7000,5,7,1960,2002,45,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1,254,0,16,0,0,0,0,0,4,2007,1,FALSE,1103
0,0,2,2,3,3,2,5,1,4,2,7,2,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","BrkFace","BrkFace","None","CBlock","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",20,79,8910,6,6,1959,1959,0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,2,539,0,0,192,0,0,0,0,7,2006,1,FALSE,1104
0,0,2,2,3,3,1,1,1,2,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","BrDale","Norm","Norm","TwnhsE","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",160,24,2016,5,5,1970,1970,304,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,2,440,0,0,0,0,0,0,0,4,2007,1,FALSE,1105
1,0,3,2,5,3,3,6,1,4,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,98,12256,8,5,1994,1995,362,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,2,712,186,32,0,0,0,0,0,4,2010,1,FALSE,1106
1,0,3,2,4,3,2,6,1,3,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","SawyerW","Feedr","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,114,10357,7,5,1990,1991,0,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,2,719,0,244,0,0,0,0,0,5,2007,1,FALSE,1107
3,0,3,2,5,4,1,1,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","HLS","AllPub","CulDSac","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","New","Partial",60,168,23257,7,5,2006,2006,0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2,422,0,100,0,0,0,0,0,9,2006,1,FALSE,1108
0,0,2,2,4,3,1,1,1,4,2,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Abnorml",60,69,8063,6,5,2000,2000,0,0,0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,2,463,100,48,0,0,0,0,0,11,2007,1,TRUE,1109
1,0,3,2,5,3,2,6,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,107,11362,8,5,2004,2005,42,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,3,862,125,185,0,0,0,0,0,3,2009,1,FALSE,1110
0,0,2,2,4,3,1,6,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,70,8000,6,5,1995,1996,0,219,0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,2,431,224,84,0,0,0,0,0,6,2008,1,TRUE,1111
0,0,2,2,3,3,1,5,1,2,2,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","2Story","Hip","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,80,10480,7,6,1976,1976,660,403,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,2,483,0,69,0,0,0,0,0,9,2008,1,FALSE,1112
1,0,2,2,3,3,1,6,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","WdShing","Wd Shng","None","CBlock","GasA","Y","FuseA","Detchd","Y","None","WD","Normal",20,73,7100,5,7,1957,1957,0,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,7,2006,1,FALSE,1113
0,0,2,2,3,3,1,4,1,3,3,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,66,8923,5,7,1953,2006,0,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1,240,0,18,0,0,0,0,0,5,2007,1,FALSE,1114
0,0,2,3,3,3,1,3,1,4,3,7,0,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,90,5400,5,7,1954,2000,0,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,1,326,0,0,0,0,0,0,0,8,2006,1,FALSE,1115
0,0,3,2,5,3,1,6,1,4,4,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,93,12085,8,5,2007,2007,328,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,3,928,0,0,0,0,0,0,0,11,2007,1,FALSE,1116
0,0,3,2,4,3,1,6,1,4,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","SLvl","Hip","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",80,73.5,7750,8,5,2002,2002,0,353,0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,2,527,120,0,0,0,0,0,0,3,2009,1,TRUE,1117
1,0,2,2,3,3,1,4,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","FR2","Sawyer","Feedr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,57,9764,5,7,1967,2003,0,702,0,192,894,894,0,0,894,1,0,1,0,3,1,5,0,2,450,0,0,0,0,0,0,0,5,2008,1,FALSE,1118
0,0,2,3,3,3,1,1,1,2,2,5,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Sawyer","Norm","Norm","1Fam","SLvl","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",80,85,13825,5,6,1958,1987,0,0,0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,1,300,280,34,0,0,0,0,0,12,2008,1,FALSE,1119
0,0,2,2,3,3,1,2,1,2,2,7,0,2,3,3,0,2,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","Wd Sdng","None","CBlock","GasA","Y","FuseA","Attchd","Y","None","WD","Normal",20,70,7560,5,5,1959,1959,0,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1,286,140,0,252,0,0,0,0,7,2006,1,FALSE,1120
0,1,2,2,3,3,1,1,1,2,2,7,4,1,3,3,0,3,"RM","Pave","No alley access","Bnk","AllPub","Inside","IDOTRR","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","BrkFace","None","BrkTil","GasA","Y","FuseA","Detchd","Y","None","WD","Normal",30,59,8263,6,5,1920,1950,0,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1,308,0,22,112,0,0,0,0,5,2007,1,FALSE,1121
0,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,84,10084,7,5,2005,2006,196,24,0,1528,1552,1552,0,0,1552,0,0,2,0,3,1,7,0,3,782,144,20,0,0,0,0,0,7,2006,1,FALSE,1122
1,0,2,2,3,3,1,1,1,4,2,7,0,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Corner","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","AsbShng","AsbShng","None","CBlock","GasA","Y","FuseA","Basment","Y","None","COD","Abnorml",20,70,8926,4,3,1956,1956,0,0,0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,1,288,64,0,0,0,160,0,0,10,2009,1,TRUE,1123
0,0,2,4,3,3,1,1,1,4,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",20,50,9405,5,9,1947,2008,0,0,0,698,698,698,0,0,698,0,1,1,0,2,1,4,0,0,0,0,200,0,0,0,0,0,6,2009,0,FALSE,1124
1,0,2,2,4,3,1,1,1,3,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",80,69,9125,7,5,1992,1992,170,0,0,384,384,812,670,0,1482,0,0,2,1,3,1,7,1,2,392,100,25,0,0,0,0,0,7,2007,1,TRUE,1125
0,0,2,2,3,3,1,1,1,2,1,7,3,1,2,2,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,60,10434,4,5,1955,1955,0,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,2,672,0,0,0,0,0,0,0,11,2009,1,FALSE,1126
0,0,3,2,4,3,1,1,1,4,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Blmngtn","Norm","Norm","TwnhsE","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,53,3684,7,5,2007,2007,130,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,3,660,143,20,0,0,0,0,0,6,2009,1,FALSE,1127
3,0,3,2,4,3,3,6,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Gilbert","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Family",20,182,14572,7,5,2004,2004,0,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,3,630,144,36,0,0,0,0,0,11,2007,1,FALSE,1128
1,0,3,2,4,3,3,1,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,59,11796,7,5,2004,2005,0,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,7,2007,1,FALSE,1129
0,0,2,2,4,3,4,6,1,2,2,7,0,1,3,3,0,0,"RM","Pave","Grvl","Lvl","AllPub","Inside","OldTown","Norm","Norm","Duplex","SFoyer","Gable","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",90,60,7200,5,5,1980,1980,180,936,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,2,672,49,0,0,0,0,0,0,8,2007,1,FALSE,1130
0,0,2,2,3,3,1,4,1,2,3,5,3,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","SWISU","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Plywood","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,65,7804,4,3,1928,1950,0,622,0,500,1122,1328,653,0,1981,1,0,2,0,4,1,7,2,2,576,431,44,0,0,0,0,0,12,2009,1,FALSE,1131
0,0,2,2,4,3,2,4,1,2,2,7,0,0,0,0,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","PConc","GasA","Y","SBrkr","No Garage","Y","None","Oth","Abnorml",20,63,10712,5,5,1991,1992,0,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,0,0,0,28,0,0,0,0,0,9,2007,0,FALSE,1132
0,0,2,2,3,3,2,1,1,2,1,7,0,1,2,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasW","Y","SBrkr","Detchd","N","None","WD","Normal",70,90,9900,6,4,1880,1950,0,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,1,205,0,48,0,0,0,0,0,5,2007,1,FALSE,1133
1,0,3,2,4,3,1,6,1,4,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,80,9828,8,5,1995,1995,0,584,0,544,1128,1142,878,0,2020,0,0,2,1,3,1,8,1,2,466,0,155,0,0,0,0,0,6,2009,1,FALSE,1134
1,0,2,2,4,3,3,1,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","HLS","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,57,8773,6,5,1997,1997,0,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,2,460,100,38,0,0,0,0,0,8,2007,1,FALSE,1135
0,0,2,2,3,3,1,1,1,2,2,7,4,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","N","SBrkr","Detchd","Y","None","WD","Normal",30,60,6180,6,5,1926,1950,0,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1,180,0,128,0,0,0,0,0,5,2007,1,FALSE,1136
0,0,2,2,3,3,1,4,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","FuseA","Attchd","Y","None","WD","Abnorml",50,80,9600,6,5,1950,1950,0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1,288,0,0,96,0,0,0,0,4,2008,1,FALSE,1137
0,0,2,3,3,3,1,1,1,3,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Sawyer","Feedr","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","N","SBrkr","No Garage","N","None","WD","Normal",50,54,6342,5,8,1875,1996,0,0,0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,0,0,0,0,176,0,0,0,0,5,2010,0,FALSE,1138
1,1,2,2,3,3,4,5,1,2,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","ImStucc","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,72,9819,6,5,1977,1977,0,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,2,714,264,32,0,0,0,0,0,5,2009,1,TRUE,1139
1,0,2,1,3,3,1,4,1,2,2,3,4,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Stucco","Stucco","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",30,98,8731,5,5,1920,1950,0,645,0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,2,495,0,0,216,0,126,0,0,5,2007,1,FALSE,1140
0,0,2,2,3,3,2,5,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","COD","Abnorml",20,60,7350,5,7,1951,1951,0,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,2,840,0,0,0,0,0,0,0,6,2008,1,FALSE,1141
1,0,2,3,3,3,1,5,1,4,3,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","CulDSac","NWAmes","PosN","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,75.5,10304,5,7,1976,1976,44,381,0,399,780,1088,780,0,1868,1,0,2,1,4,1,9,1,2,484,448,96,0,0,0,0,0,10,2009,1,TRUE,1142
0,0,3,2,5,3,4,6,1,4,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","New","Partial",60,77,9965,8,5,2006,2007,340,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1,11,1,3,1052,125,144,0,0,0,0,0,4,2007,1,FALSE,1143
0,0,2,2,3,3,1,6,1,2,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Plywood","None","CBlock","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",20,60,9000,5,3,1959,1959,0,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,0,0,0,24,0,0,0,0,0,7,2008,0,TRUE,1144
0,0,2,1,4,3,1,4,1,1,1,7,0,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","2fmCon","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","Grav","N","FuseA","Detchd","Y","None","WD","Normal",190,60,12180,4,4,1941,1950,0,348,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1,280,0,0,0,0,0,0,0,7,2010,1,FALSE,1145
0,0,2,2,3,3,1,1,1,4,2,7,4,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Family",50,52,6240,5,6,1928,1950,0,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,1,225,0,0,0,0,0,0,0,8,2006,1,FALSE,1146
0,0,3,2,4,3,1,6,1,2,3,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Shng","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,78,11200,6,5,1985,1985,85,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,2,403,165,26,0,0,0,0,0,5,2006,1,TRUE,1147
0,0,2,2,3,3,1,3,1,4,1,7,4,1,3,3,0,0,"RL","Pave","No alley access","Bnk","AllPub","Inside","Crawfor","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",70,75,12000,7,7,1941,1950,0,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1,234,0,0,0,0,0,0,0,7,2009,1,FALSE,1148
0,0,2,2,3,3,1,1,1,2,2,7,4,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,58.5,5700,7,7,1926,1950,0,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1,288,0,0,176,0,0,0,0,8,2008,1,TRUE,1149
0,0,2,3,3,3,1,5,1,4,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Artery","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",70,50,9000,7,9,1920,1988,0,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,2,324,0,0,0,0,0,0,0,7,2009,1,FALSE,1150
1,0,2,2,3,3,1,1,1,4,3,7,4,1,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","BrkFace","None","CBlock","GasA","Y","FuseA","Attchd","Y","None","WD","Normal",20,57,8280,6,5,1950,1950,0,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1,306,0,0,214,0,0,0,0,11,2007,1,FALSE,1151
0,0,2,2,3,3,1,4,1,2,1,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,134,17755,5,4,1959,1959,132,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,2,528,0,140,0,0,100,0,0,11,2006,1,FALSE,1152
